Time,latitude,longitude,altitude,roll,pitch,heading,airspeed,vertical_speed
250.008,39.17041737,-84.66151609,3128.579303,5.360151938,20.94858857,54.39881311,149.0528995,-9.594369924
251,39.17087904,-84.66077461,3121.09498,4.221399484,21.68066571,54.52378781,149.2018386,-6.577949465
252,39.17133591,-84.66002796,3116.655835,3.314211356,22.11779087,54.53133271,149.1482851,-3.488744704
253.008,39.17180007,-84.65925927,3115.138068,3.048690335,22.21241356,54.56175946,148.9806379,-0.6667477427
254,39.1722491,-84.65850763,3116.228585,2.916745958,22.57953207,54.84858082,148.7246579,1.751417892
255.008,39.17270168,-84.65774217,3119.703378,2.95752653,23.11901558,55.24045305,148.3440557,4.052957705
256.008,39.173146,-84.65698239,3125.381077,3.321493219,23.43856541,55.57275543,147.8486498,6.230793222
257.008,39.17358535,-84.65622192,3132.999425,6.561274102,22.12479883,56.02106509,147.4163579,7.708834602
258.017,39.17401826,-84.65545817,3141.363741,14.20426923,20.78264756,57.93341301,147.1961576,7.761262674
259.017,39.17443227,-84.65469797,3148.967136,23.06635567,20.45605718,62.74799712,147.0952467,6.58089497
260,39.1748275,-84.65391394,3155.098784,29.11552313,19.56083828,69.13733444,146.95825,4.677148965
261.008,39.17518389,-84.65311933,3158.58719,29.93155202,17.8756876,74.14380589,147.0632373,1.393864278
262.017,39.17552627,-84.65223552,3158.514949,27.21052146,17.93323411,77.18420988,147.320766,-2.138713867
263,39.17580934,-84.65138483,3155.693852,24.11951484,17.86497376,77.57131116,147.7928847,-4.146464752
264.008,39.1760705,-84.65048646,3151.024987,20.41521944,17.32012224,78.18280309,148.5093286,-5.613114749
265.008,39.17630167,-84.6495873,3145.188575,16.85813688,17.30980138,79.83773896,149.327744,-6.518711031
266.008,39.17650831,-84.64868237,3138.82485,14.41688077,17.51888429,81.07682182,150.1210929,-6.709985487
267.017,39.17669781,-84.64775077,3132.440271,12.17006694,17.67872673,81.64770216,150.8601238,-6.326994639
268.008,39.1768659,-84.64683327,3126.792329,9.504510237,17.89937084,82.04970721,151.4976806,-5.506821375
269,39.17702342,-84.64589302,3122.059067,6.478470904,18.20548785,82.26056786,152.05512,-4.278846003
270.008,39.17717223,-84.64493943,3118.687718,3.526264616,18.56856439,81.95644136,152.4849124,-2.714738769
271,39.17731289,-84.64399807,3117.014734,0.6683480606,18.87841912,81.21726871,152.7843244,-0.9791583625
272,39.17745456,-84.64303902,3117.111165,-1.382929083,18.98469681,80.27140282,152.9783796,0.8171327352
273,39.17759612,-84.64209532,3118.879993,-2.420756117,18.98117869,79.53856912,153.0927108,2.370505446
274.008,39.17774425,-84.64113612,3122.181606,-2.135173968,19.01594649,79.14170072,153.144469,3.811617015
275.008,39.17789649,-84.64017762,3126.82341,-0.2218484423,18.96408544,79.24569941,153.1632466,4.977282522
276.008,39.17804944,-84.6392276,3132.55092,1.675481916,19.459936,79.98532566,153.1006108,6.148731285
277,39.17819852,-84.63829398,3139.292347,3.34621534,22.13131905,81.07215957,152.8340243,7.089027993
278,39.17834655,-84.63734272,3148.79602,0.3828263084,35.2457755,81.64295507,150.4825726,12.99578944
