latitude,longitude
39.42807091,-84.2167267
39.428711,-84.21648261
39.4293555,-84.2162972
39.43000669,-84.21616065
39.43066303,-84.21606249
39.4313244,-84.21599614
39.43198099,-84.2159674
39.43265573,-84.2159888
39.43334527,-84.21605804
39.43402323,-84.21615763
39.4346984,-84.21627069
39.43536377,-84.21638136
39.43602852,-84.21648353
39.43668485,-84.21657415
39.43732958,-84.21665581
39.43796942,-84.21673074
39.4385907,-84.21679608
39.43921021,-84.21685465
39.43982856,-84.21690989
39.44043209,-84.21696334
39.44103861,-84.21701747
39.44164281,-84.2170718
39.44224286,-84.21712485
39.44283743,-84.21717573
39.44343052,-84.21722502
39.44401216,-84.21727158
39.44458871,-84.21731318
39.4451622,-84.21734469
39.4457333,-84.21736103
39.44630189,-84.2173609
39.44686735,-84.21734685
39.44742881,-84.2173234
39.44798675,-84.21729424
39.4485411,-84.21725995
39.44909128,-84.21721992
39.44963765,-84.21717366
39.45018088,-84.21712153
39.45072151,-84.21706446
39.45126015,-84.21700331
39.4517973,-84.21693828
39.45233358,-84.21686969
39.45286957,-84.21679779
39.4533969,-84.21672411
39.45394292,-84.2166451
39.45448126,-84.21656479
39.45502123,-84.21648215
39.45555861,-84.21639808
39.45610715,-84.21631065
39.45665337,-84.21622218
39.45720179,-84.21613213
39.45774754,-84.21604154
39.45830287,-84.21594886
39.45885232,-84.215857
39.45939942,-84.21576474
39.45994426,-84.21567032
39.46048609,-84.2155723
39.46102439,-84.2154704
39.46155901,-84.21536476
39.4620899,-84.21525543
39.46261719,-84.21514251
39.46314115,-84.2150261
39.46366215,-84.21490628
39.46418067,-84.21478317
39.46469725,-84.21465686
39.46521247,-84.21452744
39.46572694,-84.214395
39.46623694,-84.21426077
39.46675159,-84.21412257
39.46726709,-84.21398161
39.46778818,-84.21383674
39.46830658,-84.21369044
39.46882681,-84.2135416
39.469349,-84.21339029
39.46987304,-84.21323687
39.47039898,-84.21308395
39.47092751,-84.2129357
39.47145961,-84.21279543
39.47199476,-84.21266505
39.47253093,-84.21254344
39.47306496,-84.21242784
39.47359577,-84.21231449
39.47411964,-84.21220227
39.47465059,-84.2120873
39.47517618,-84.211972
39.47570049,-84.21185643
39.47621931,-84.21174168
39.47674544,-84.21162433
39.47726456,-84.21150641
39.47778105,-84.21138671
39.47829065,-84.21126609
39.47880619,-84.21114181
39.47931511,-84.21101786
39.47981783,-84.21089591
39.48031886,-84.21077588
39.48082673,-84.21065597
39.48132872,-84.21053959
39.4818331,-84.21042538
39.48233161,-84.21031498
39.48282864,-84.2102069
39.48332009,-84.2101017
39.48381832,-84.20999706
39.48431063,-84.20989561
39.484797,-84.20979705
39.4852897,-84.20969864
39.48577175,-84.20960403
39.48625812,-84.20951126
39.48673639,-84.20942433
39.4872068,-84.20934271
39.4876827,-84.20926177
39.48815262,-84.20918164
39.48862082,-84.20910188
39.4890874,-84.2090239
39.48955244,-84.20894897
39.4900162,-84.20887814
39.49047892,-84.20881191
39.49094131,-84.20875035
39.49139992,-84.20869301
39.49186631,-84.20863671
39.49232884,-84.20858084
39.49279155,-84.20852341
39.4932549,-84.20846309
39.49371927,-84.2083996
39.4941811,-84.20833416
39.49465132,-84.20826586
39.49511818,-84.20819683
39.49558553,-84.20812715
39.49605323,-84.20805758
39.49651716,-84.20798949
39.49698487,-84.20792248
39.49745603,-84.20785739
39.49792232,-84.20779568
39.49838737,-84.20773632
39.49885123,-84.20767812
39.49930981,-84.20762083
39.49977091,-84.20756335
39.50023488,-84.20750589
39.50069454,-84.2074494
39.50115028,-84.20739363
39.50161386,-84.20733696
39.50207384,-84.20728074
39.50253019,-84.20722493
39.50298985,-84.20716898
39.50345257,-84.20711313
39.50390774,-84.20705879
39.50436688,-84.2070046
39.50482951,-84.20695041
39.50528774,-84.20689704
39.50574126,-84.20684473
39.50620162,-84.20679217
39.50665773,-84.20674107
39.50711347,-84.20669146
39.5075652,-84.20664431
39.50802071,-84.2065994
39.50847631,-84.20655773
39.50893199,-84.20651992
39.50938367,-84.20648697
39.50984206,-84.20645898
39.51029559,-84.20643726
39.51074906,-84.20642097
39.51120346,-84.20640841
39.51165949,-84.20639585
39.51212107,-84.2063785
39.51258016,-84.20635368
39.51304066,-84.20632088
39.51349867,-84.20628248
39.51396148,-84.20624034
39.51442481,-84.20619699
39.51488841,-84.20615395
39.51535144,-84.20611176
39.51581317,-84.20607082
39.51627312,-84.20603197
39.51673116,-84.20599511
39.51719261,-84.20595873
39.51764732,-84.20592163
39.51810741,-84.20588057
39.51856904,-84.2058343
39.51903158,-84.20578313
39.51949457,-84.20572845
39.51995796,-84.20567184
39.52042138,-84.20561408
39.52087637,-84.20555666
39.52134541,-84.20549744
39.52180493,-84.20544017
39.52226224,-84.20538454
39.52271716,-84.20533066
39.52317075,-84.20527763
39.52362383,-84.20522429
39.52407681,-84.20517013
39.52453375,-84.20511514
39.52498393,-84.205061
39.52544311,-84.20500569
39.52589217,-84.20495052
39.52635732,-84.20489108
39.52681137,-84.20482986
39.52727124,-84.20476447
39.5277232,-84.20469785
39.52816611,-84.20463262
39.5286117,-84.20456888
39.52905019,-84.20450889
39.52948262,-84.20445223
39.52991722,-84.20439712
39.5303538,-84.20434324
39.53078117,-84.20429193
39.53121364,-84.20424163
39.53132056,-84.20422948
39.53206252,-84.20414836
39.53249029,-84.20410438
39.53290677,-84.20406382
39.53333722,-84.20402447
39.53375747,-84.20398883
39.53418218,-84.20395585
39.53461187,-84.2039258
39.53503981,-84.20389939
39.53546627,-84.2038767
39.53589856,-84.20385749
39.53633677,-84.20384194
39.53677355,-84.20383035
39.53721229,-84.20382255
39.53764528,-84.20381851
39.53809046,-84.20381797
39.53852897,-84.20382084
39.53897871,-84.20382706
39.5394212,-84.20383595
39.53986109,-84.20384628
39.54031034,-84.20385654
39.54075791,-84.2038643
39.54120741,-84.20386894
39.54165723,-84.2038705
39.54211702,-84.20386926
39.54258347,-84.20386358
39.54306075,-84.20385148
39.54353999,-84.20383279
39.5440185,-84.20380817
39.5445056,-84.20377788
39.54498735,-84.20374452
39.54546742,-84.20370794
39.54594276,-84.20366848
39.54642588,-84.20362398
39.54690517,-84.20357466
39.54738474,-84.20351984
39.54786515,-84.20345941
39.54834275,-84.20339363
39.54882971,-84.2033198
39.54931004,-84.20323967
39.54979982,-84.20314977
39.55028672,-84.20305138
39.55077041,-84.20294394
39.55125857,-84.20282481
39.5517466,-84.20269406
39.55223789,-84.20254962
39.5527236,-84.20239313
39.55320299,-84.2022242
39.55368332,-84.20203932
39.55416366,-84.2018375
39.55463134,-84.20162338
39.55509742,-84.20139124
39.55555718,-84.20114237
39.55601364,-84.20087406
39.55645488,-84.20059283
39.55689509,-84.20028889
39.55731909,-84.199972
39.55773708,-84.19963414
39.55814821,-84.19927461
39.55854507,-84.19889916
39.55893045,-84.19850473
39.5593006,-84.19809475
39.55965808,-84.19766595
39.56001057,-84.19720685
39.56033987,-84.19674015
39.56065647,-84.19625088
39.56095654,-84.19574325
39.56124356,-84.19521402
39.56151178,-84.1946839
39.56178209,-84.19412527
39.56204721,-84.19356985
39.56231527,-84.19301638
39.56259626,-84.19245776
39.5628946,-84.19189535
39.56320793,-84.19134007
39.56353845,-84.19078755
39.56388462,-84.19023694
39.56424536,-84.1896876
39.56461636,-84.18914386
39.56500565,-84.18859174
39.56539635,-84.18805492
39.56581104,-84.18750417
39.56622811,-84.18696905
39.56665262,-84.18644275
39.56707575,-84.18593584
39.56751399,-84.18542814
39.56794842,-84.18493423
39.56839177,-84.18443764
39.56884666,-84.18393735
39.56931335,-84.183439
39.56979002,-84.18294809
39.57027684,-84.1824655
39.5707809,-84.1819841
39.57129153,-84.18151235
39.57182446,-84.18103531
39.57235626,-84.18057311
39.57289429,-84.18011859
39.57343722,-84.17967209
39.5739795,-84.17923701
39.57452964,-84.17880568
39.57508746,-84.17837753
39.57564375,-84.1779587
39.57619868,-84.17754845
39.57676177,-84.17713934
39.57732856,-84.17673439
39.57788966,-84.17633998
39.57847393,-84.17593615
39.57905335,-84.1755434
39.57964348,-84.17515334
39.58022594,-84.17478143
39.58082581,-84.1744141
39.58143807,-84.17405415
39.58205733,-84.17370335
39.58267767,-84.17336421
39.58329817,-84.17303663
39.58392835,-84.17271503
39.58456214,-84.17240217
39.58519864,-84.17209795
39.58583704,-84.17180227
39.58647123,-84.17151732
39.58711119,-84.17123814
39.58776166,-84.1709625
39.58840083,-84.17069919
39.58902837,-84.17044756
39.58967068,-84.17019645
39.59031212,-84.1699515
39.59093225,-84.16971981
39.59156979,-84.16948878
39.5922207,-84.16925864
39.59286564,-84.16903336
39.5935179,-84.16880875
39.59417885,-84.16858537
39.59484833,-84.168364
39.595526,-84.16814491
39.5962055,-84.16792911
39.59689096,-84.16771237
39.59759737,-84.16748599
39.59829329,-84.16725603
39.59898853,-84.1670173
39.59968259,-84.16677157
39.60038174,-84.16651923
39.60106911,-84.16626559
39.60175043,-84.16600538
39.60244318,-84.16573135
39.60313645,-84.165451
39.6038426,-84.16516358
39.60453301,-84.16488525
39.60523675,-84.16460837
39.60592467,-84.16434729
39.60664311,-84.1640848
39.60734533,-84.16383709
39.60803051,-84.16359737
39.60873395,-84.16334811
39.60943842,-84.1630909
39.61015504,-84.16281947
39.61085989,-84.16254303
39.61156428,-84.16225834
39.61226789,-84.16196975
39.61297065,-84.16168118
39.61367247,-84.1613958
39.61437333,-84.16111538
39.61507319,-84.16083964
39.61577169,-84.1605671
39.61646842,-84.16029654
39.61716292,-84.1600262
39.61785505,-84.15975326
39.61854497,-84.15947475
39.61923282,-84.15918818
39.619925,-84.15888953
39.62060586,-84.15858641
39.62129975,-84.15827085
39.62198448,-84.15795516
39.62268227,-84.15762885
39.62336388,-84.15730774
39.62406397,-84.15697909
39.62475951,-84.15665758
39.62546169,-84.1563415
39.62615233,-84.156041
39.62684768,-84.15574778
39.62754676,-84.15545772
39.6282381,-84.15517469
39.62891677,-84.15490201
39.62961798,-84.154627
39.63029643,-84.15436805
39.63099264,-84.15410823
39.63167781,-84.1538562
39.63238077,-84.15359946
39.63306701,-84.15334972
39.63375908,-84.1530985
39.63445637,-84.15284577
39.63514682,-84.15259434
39.63582528,-84.15234435
39.63652123,-84.15208457
39.63720618,-84.15182646
39.63790334,-84.15156263
39.63859557,-84.15130229
39.6392886,-84.1510476
39.6399881,-84.15080054
39.64067054,-84.15057186
39.64136429,-84.15035112
39.64206333,-84.15013701
39.64276158,-84.14992762
39.64345313,-84.14972112
39.64412689,-84.14951815
39.64482307,-84.14930318
39.64551575,-84.14908177
39.64622013,-84.14884999
39.64693215,-84.14861545
39.64763383,-84.14839121
39.6483644,-84.14816817
39.64908596,-84.14795703
39.64979669,-84.14775398
39.65053221,-84.14754582
39.65124414,-84.14734515
39.65196844,-84.14714227
39.652705,-84.14693839
39.65342357,-84.146743
39.65414825,-84.14655057
39.65486086,-84.14636688
39.65560367,-84.1461823
39.65631626,-84.14601279
39.65705299,-84.14584628
39.65777162,-84.14569331
39.65849029,-84.14555055
39.65922115,-84.14541682
39.65994614,-84.14529654
39.66067741,-84.14518864
39.66139091,-84.14509646
39.66212292,-84.1450114
39.66284058,-84.14492712
39.66357296,-84.14483391
39.6642781,-84.14473325
39.66499204,-84.14461668
39.66570274,-84.14448221
39.66641011,-84.1443265
39.66712555,-84.14414305
39.66782439,-84.14393662
39.6685088,-84.14372026
39.66918995,-84.14351075
39.6698694,-84.14331139
39.67053283,-84.14312615
39.67119914,-84.14295141
39.67186472,-84.14278998
39.67252586,-84.14264433
39.67319541,-84.14251484
39.67386883,-84.14240847
39.67454534,-84.14232153
39.67523561,-84.14224784
39.67591139,-84.14218581
39.67659479,-84.1421312
39.67728412,-84.14208238
39.67796233,-84.14203867
39.67864723,-84.14199849
39.67933903,-84.14196223
39.68002477,-84.14193111
39.68070884,-84.14190374
39.6813853,-84.14187881
39.6820712,-84.14185499
39.68274369,-84.14183294
39.68342529,-84.14181199
39.68409904,-84.14179278
39.68477056,-84.14177507
39.68542888,-84.1417582
39.68609627,-84.14174017
39.68676677,-84.1417205
39.68742303,-84.14170087
39.68809199,-84.14168276
39.6887414,-84.14166839
39.68939888,-84.14165864
39.69004293,-84.14165449
39.69069014,-84.14165494
39.69134111,-84.14165732
39.69198558,-84.14165847
39.6926294,-84.14165664
39.69327375,-84.14165165
39.69390925,-84.14164351
39.69455871,-84.14163172
39.69522344,-84.14161592
39.69587142,-84.14159687
39.69654116,-84.1415735
39.69720931,-84.14154649
39.69787447,-84.14151751
39.69855226,-84.14148871
39.69923039,-84.14146217
39.69990224,-84.14143727
39.70056158,-84.14141184
39.70123118,-84.14138232
39.70190592,-84.14134753
39.70257491,-84.14130888
39.70324406,-84.14126764
39.70390807,-84.14122544
39.70458392,-84.14118244
39.70526055,-84.14113981
39.70592087,-84.14109807
39.70660343,-84.14105366
39.70726838,-84.14100781
39.70793192,-84.14095828
39.70861005,-84.14090303
39.70927449,-84.14084458
39.70993139,-84.14078289
39.71059835,-84.14071675
39.71124889,-84.14065052
39.71192238,-84.14057972
39.71258035,-84.14050566
39.71323946,-84.14042409
39.71390524,-84.14033201
39.71458319,-84.1402277
39.71524001,-84.14011829
39.71591493,-84.14000032
39.71659148,-84.13987927
39.71726419,-84.13975894
39.71793875,-84.13964084
39.71861519,-84.13952675
39.71928203,-84.13941925
39.719973,-84.13931287
39.7206538,-84.13921207
39.72133537,-84.13911385
39.72201732,-84.13901654
39.72269938,-84.13891827
39.72336988,-84.13881887
39.72406264,-84.13871135
39.72474338,-84.13859937
39.72541812,-84.13848189
39.72610464,-84.1383567
39.72678099,-84.1382289
39.72747055,-84.13809518
39.72815682,-84.13795977
39.72883443,-84.13782483
39.72953828,-84.13768458
39.73022803,-84.13754809
39.73093243,-84.13741051
39.7316277,-84.13727638
39.73233088,-84.1371408
39.73304185,-84.13700237
39.73374742,-84.13686079
39.73444021,-84.13671444
39.73515443,-84.13655344
39.73585449,-84.13638467
39.73654049,-84.13620893
39.73723574,-84.13602064
39.73793448,-84.13582137
39.7386307,-84.13561308
39.73932107,-84.13539854
39.740015,-84.1351771
39.74071354,-84.13494925
39.74142004,-84.1347172
39.74213576,-84.13448318
39.74284859,-84.134252
39.7435958,-84.13401204
39.74433922,-84.13377382
39.74507457,-84.13353323
39.74581607,-84.13327956
39.74657197,-84.13300854
39.74730351,-84.13273612
39.74803549,-84.1324551
39.74876384,-84.13217025
39.74949686,-84.13188238
39.75022809,-84.13160213
39.75096199,-84.13133227
39.75171654,-84.13106243
39.7524638,-84.13079689
39.75321908,-84.13052555
39.75397291,-84.13024682
39.75471651,-84.12995876
39.75545987,-84.12965321
39.75620088,-84.12933027
39.75693387,-84.12899637
39.75764841,-84.1286599
39.75835845,-84.12831638
39.75907746,-84.12796058
39.75979409,-84.12759827
39.76049685,-84.12723426
39.76120327,-84.12685771
39.76191218,-84.12646736
39.76260521,-84.12607326
39.76330035,-84.12566753
39.7639917,-84.12525499
39.76467904,-84.12483688
39.76536202,-84.12441397
39.76604027,-84.12398697
39.76671889,-84.12355304
39.76738087,-84.12312306
39.76804295,-84.12268621
39.76869959,-84.122246
39.76934608,-84.12180699
39.76999946,-84.12136048
39.770644,-84.12091833
39.77128514,-84.12047434
39.77192926,-84.12002284
39.77256736,-84.11957031
39.77319562,-84.11911979
39.77384362,-84.11865155
39.77449001,-84.11817994
39.77513719,-84.11769924
39.77578181,-84.11720795
39.77642705,-84.11670176
39.77706242,-84.1161895
39.77768663,-84.11567086
39.77830802,-84.11513496
39.77892519,-84.11458167
39.77952236,-84.11402536
39.78011813,-84.11344795
39.78069309,-84.1128714
39.78126354,-84.11228572
39.78183047,-84.11169357
39.78237511,-84.11111358
39.78292482,-84.11051409
39.78346154,-84.10991369
39.78399545,-84.10930217
39.78451487,-84.10869469
39.78503593,-84.10807275
39.78554353,-84.10745391
39.78604202,-84.10683552
39.78652824,-84.10622499
39.78701372,-84.10560946
39.78748086,-84.10501214
39.78794138,-84.10441747
39.78839248,-84.10382831
39.78883608,-84.10324273
39.78927486,-84.10265919
39.78971489,-84.10207128
39.79015046,-84.10148751
39.79058623,-84.10090289
39.79102246,-84.10031835
39.79145755,-84.09973503
39.79188714,-84.09915871
39.79231857,-84.09858156
39.79275126,-84.098005
39.79317606,-84.09743761
39.79359065,-84.09687713
39.79400061,-84.09631292
39.79440601,-84.09574481
39.79479817,-84.09518766
39.79519219,-84.09462544
39.79557994,-84.09407437
39.79596587,-84.09353077
39.79634974,-84.09299461
39.7967273,-84.09246801
39.79710362,-84.0919392
39.79747917,-84.09140717
39.79785025,-84.090882
39.79822123,-84.09035997
39.79859121,-84.08983919
39.79895786,-84.08931817
39.79931498,-84.08880675
39.79968266,-84.08828115
39.80003775,-84.08777685
39.8004042,-84.08725973
39.80076051,-84.0867588
39.80112077,-84.08625113
39.80146921,-84.08575646
39.80182689,-84.08524567
39.8021768,-84.08474426
39.80252064,-84.08424699
39.80286336,-84.08374466
39.80320589,-84.08323809
39.80354347,-84.08273752
39.80387896,-84.08223967
39.80421064,-84.08174914
39.80454791,-84.08125437
39.80488195,-84.08076646
39.80521367,-84.08027829
39.80553795,-84.0797915
39.80585894,-84.07929835
39.80617503,-84.0788054
39.80649113,-84.07831124
39.80680429,-84.07782521
39.80711798,-84.07734263
39.80742853,-84.07686586
39.80773905,-84.07638635
39.80804765,-84.07590566
39.808347,-84.07543776
39.80864928,-84.07496934
39.80894974,-84.07451337
39.80925181,-84.07406553
39.80955156,-84.07362787
39.80985465,-84.07318785
39.8101493,-84.07275885
39.81044081,-84.07232888
39.81072498,-84.07190102
39.8109978,-84.07148257
39.81127325,-84.07105654
39.811549,-84.07063056
39.81182005,-84.07021476
39.8120899,-84.06980509
39.81236562,-84.06939054
39.81263975,-84.0689809
39.81291114,-84.06857652
39.81318646,-84.06816816
39.81345698,-84.06777055
39.813731,-84.06736969
39.81399566,-84.06698209
39.81426378,-84.06658668
39.81452131,-84.06620412
39.81477381,-84.06582645
39.81502025,-84.06545404
39.81526403,-84.06507992
39.81550405,-84.0647066
39.81573571,-84.06434442
39.81596132,-84.063993
39.81617961,-84.06365607
39.81639662,-84.06332433
39.81660805,-84.06300469
39.81681555,-84.06269633
39.81702667,-84.06239134
39.81723304,-84.06209347
39.81743738,-84.06180406
39.81763666,-84.06152336
39.81782809,-84.06123666
39.8180057,-84.06094959
39.81817351,-84.06066151
39.81832727,-84.06036938
39.81847023,-84.06007909
39.81860372,-84.05978195
39.81872598,-84.05948697
39.8188393,-84.05919557
39.81894507,-84.05890269
39.81904832,-84.05861494
39.81915408,-84.05833715
39.81924765,-84.05808114
39.81935156,-84.05789012
39.81945667,-84.05778001
39.81953162,-84.05768968
39.81958088,-84.05762347
39.81961045,-84.05759413
39.81961595,-84.05758815
39.81961581,-84.05758829
39.81961581,-84.05758829
39.81961581,-84.05758829
39.81961581,-84.05758829
39.81961581,-84.05758829
39.81961581,-84.05758829
39.81961581,-84.05758829
39.81961581,-84.05758829
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
39.8196158,-84.0575883
