Time,latitude,longitude,altitude,roll,pitch,heading,airspeed,vertical_speed
65.0167,39.04936879,-84.68382028,874.9958025,0.2315289217,-0.018653011,0.1700282856,2.934819553,1.590928271e-05
66.0167,39.04936879,-84.68382028,874.9958312,0.2314367877,-0.01901767382,0.1700268053,2.933995206,3.672090788e-05
67.0167,39.04936879,-84.68382028,874.9958664,0.2312829762,-0.01970257764,0.1700240378,2.933190539,2.047793272e-05
68.0167,39.04936879,-84.68382028,874.9958859,0.2311142024,-0.02040597923,0.1700211913,2.932392365,1.439135943e-05
69.0167,39.04936879,-84.68382028,874.9959023,0.2309163285,-0.02111809338,0.1700182965,2.931595255,1.234740332e-05
70.0167,39.04936879,-84.68382028,874.9959207,0.2306577232,-0.02186379252,0.1700152396,2.930782525,2.950198058e-05
71.0167,39.04936879,-84.68382028,874.99601,0.2294216608,-0.02343710444,0.1700084364,2.929837453,0.0001317348057
72.0167,39.04936879,-84.68382028,874.996166,0.2259209255,-0.02648385643,0.1699948164,2.929190824,0.0001403730679
73.0167,39.04936879,-84.68382028,874.9963113,0.2204874677,-0.0304022732,0.1699771741,2.929097279,0.0001164730759
74.0167,39.04937165,-84.68382029,874.9982219,0.1800585341,-0.02819497395,0.1695564376,1.468203363,-0.003852355087
75.0167,39.04939324,-84.6838202,875.016536,0.1603037103,-0.02345489074,0.1674632055,4.955714872,-0.01100737781
76.0167,39.0494435,-84.68382,875.0595012,0.1340412097,-0.01580387165,0.1662425855,11.7248057,-0.02266970598
77.0167,39.04952869,-84.68381966,875.1312111,0.1085260807,-0.01299274062,0.173074968,19.1387085,-0.03829529418
78.0167,39.04964956,-84.68381915,875.2316074,0.08991615126,-0.01436549002,0.1992799631,26.64017126,-0.04956637661
79.0167,39.04980634,-84.68381838,875.3603469,0.0807016469,-0.03159646733,0.2512770705,34.1873415,-0.06827342177
80.0167,39.04999917,-84.6838172,875.5112202,0.06053692835,-0.06183277893,0.3411559527,41.76630342,-0.1000411219
81.0167,39.05022826,-84.68381533,875.6768924,0.04289299526,-0.08317461605,0.4816987134,49.41390354,-0.1170233976
82.0167,39.05049393,-84.68381234,875.8688475,0.02673329248,-0.1096521306,0.6804008576,57.11009589,-0.1349196242
83.0167,39.05079622,-84.68380764,876.08641,0.01040541658,-0.1409218542,0.9477973878,64.77976488,-0.1534266412
84.0167,39.05113465,-84.68380045,876.3129858,-0.00870174137,-0.1937529229,1.296101144,72.29950199,-0.2107930585
85.0167,39.05150849,-84.68379029,876.5374152,0.0146308767,-0.2439527041,1.163451313,79.66296254,-0.2476346921
86.0167,39.05191705,-84.68378152,876.7406259,0.1040842342,-0.2886337809,0.2421911926,86.85558894,-0.2964000402
87.0167,39.05235966,-84.68377797,876.9647571,0.08449336711,-0.3311770363,0.04688719943,93.89450383,-0.314443182
88.0167,39.0528353,-84.68377673,877.1785745,0.01722187847,-0.4030184336,0.3084953597,100.6917186,-0.4125494916
89.0167,39.05334241,-84.68377364,877.3573092,-0.05075015321,-0.4510615925,0.8961060019,107.087713,-0.4460980854
90.0167,39.05387887,-84.68376539,877.5138871,-0.07308472005,-0.5196278539,1.336669484,113.0576294,-0.5449400276
91.0167,39.05444272,-84.68375204,877.6079384,-0.03266378112,-0.5811425152,1.165262421,118.6312866,-0.6326228602
92.0167,39.05503217,-84.683741,877.6544158,0.1330238938,-0.634424494,359.2493934,123.7698953,-0.7041524731
93.0167,39.05564531,-84.6837448,877.6502207,0.217745051,-0.6911024751,357.9613421,128.5295705,-0.7861351187
94.0167,39.05628056,-84.68376371,877.6078633,0.0875406102,-0.7359528321,358.724514,133.0941286,-0.8313796587
95.0167,39.05693719,-84.68377971,877.4754623,-0.199032199,-0.8067937641,1.787139837,137.4362771,-0.9618081451
96.0167,39.05761318,-84.68376841,877.2181053,-0.4472454766,-0.8377982997,5.432150564,141.3382334,-1.179889947
97.0167,39.05830582,-84.68371542,876.8018995,-0.5388697319,-0.7483194332,7.441271661,145.137205,-1.309024953
98.0167,39.05901441,-84.68362637,876.2596322,-0.400419647,-0.7128388726,7.604724008,149.0766652,-1.501671811
99.0167,39.05974036,-84.68351788,875.551863,-0.177663163,-0.5260927203,7.235027677,153.0758208,-1.661303701
100.017,39.06048379,-84.68340297,874.9284363,0.03185997308,3.781780831,6.723873159,156.4217631,-1.186774774
101.017,39.0612351,-84.68328919,879.2179748,-0.5275264912,10.66433817,6.773616827,155.9938724,11.16311496
102.017,39.06198046,-84.6831791,897.0401314,-0.5517182751,10.31974753,7.088847299,155.1374842,20.79471922
103.017,39.06272311,-84.68307062,920.522942,0.1712161416,10.56584982,7.128992905,154.9175609,24.07862614
104.017,39.06346419,-84.68296214,946.8706233,0.769187316,11.26444007,6.945259734,154.5454195,26.88626549
105.017,39.06420254,-84.68285348,976.0954225,0.9103491094,11.97518695,6.980760717,153.9282702,29.80128186
106.017,39.06493707,-84.68274453,1008.193438,1.017977743,12.66141549,7.223402844,153.122038,32.61828485
107.017,39.06566689,-84.68263474,1043.009682,1.298542124,13.32075782,7.411769876,152.1526394,35.23621464
108.017,39.06639123,-84.68252362,1080.312586,1.519705571,13.95110391,7.515747204,151.0292751,37.59907572
109.017,39.06710944,-84.68241109,1119.838338,1.52573376,14.55363962,7.66098237,149.7688565,39.69746394
110.017,39.06782101,-84.6822973,1161.32466,1.404648072,15.12277744,7.861809214,148.3951075,41.5347449
111.017,39.06852553,-84.68218244,1204.503396,1.232566548,15.64976111,8.032185976,146.929743,43.09491856
112.017,39.06922277,-84.68206685,1249.087118,0.9555509933,16.12934053,8.129888888,145.3920045,44.35974975
113.017,39.06991261,-84.68195115,1294.777769,0.5084031057,16.55925227,8.171473001,143.8023402,45.32667224
114.017,39.07059509,-84.6818362,1341.280529,-0.104900939,16.93611785,8.158095989,142.1833482,46.00199396
115.017,39.07127039,-84.68172306,1388.301698,-0.8533212935,17.25473866,8.048618794,140.5050613,46.37623169
116.017,39.07193921,-84.68161284,1435.333423,-1.714223863,16.57798255,7.839355543,139.0219052,45.60665045
117.017,39.07260468,-84.6815062,1480.304421,-2.585187529,15.94546725,7.52944989,138.0334303,42.64604612
118.017,39.07326818,-84.68140423,1522.817466,-3.196269238,16.50840531,6.943312874,136.9841238,41.20960256
119.017,39.07392794,-84.68130897,1564.76,-3.96125245,16.86674548,6.260750504,135.735578,41.16375215
120.017,39.07458333,-84.68122216,1606.678364,-4.926865134,17.00331136,5.598951896,134.4870335,41.0556219
121.017,39.07523472,-84.6811452,1648.325657,-5.932490886,17.05768019,4.846327092,133.3018204,40.63300987
122.017,39.07588254,-84.68107948,1689.414053,-6.978970889,17.03507366,3.891409222,132.2128446,39.95136524
123.017,39.07652729,-84.68102662,1729.674534,-8.16004083,16.92650099,2.729329677,131.1528446,38.98045106
124.017,39.07716951,-84.6809885,1768.823411,-9.513932965,16.72712789,1.385851571,130.2407991,37.73818914
125.017,39.07780973,-84.68096733,1806.597036,-11.02058173,16.42991664,359.8822606,129.5297865,36.23845098
126.017,39.07844819,-84.68096562,1842.864784,-12.17219331,17.14126608,357.9390999,128.8585216,35.17995272
127.017,39.0790816,-84.68098689,1879.722554,-10.5936365,18.8215135,355.4725985,127.4705968,37.47366757
128.017,39.07970526,-84.68102993,1919.492943,-3.387932666,19.83597504,353.7397975,125.6563667,40.47310727
129.008,39.08030773,-84.68108294,1961.313401,2.791811569,21.85806653,354.143981,123.5917218,43.39084309
130.017,39.08091715,-84.68113684,2008.173277,1.476784252,21.84335279,356.5261461,121.1405297,46.74428287
131.017,39.08150803,-84.68118677,2054.478214,-4.957196433,18.54710555,358.5226897,120.0769641,43.1906527
132.017,39.08210028,-84.68123724,2094.859189,-4.068747714,16.8397008,357.4629186,120.0521031,36.25711274
133.017,39.08269621,-84.68129006,2129.313574,-0.9047833185,16.80722151,354.5662445,120.1978449,31.78283948
134.017,39.08329314,-84.6813477,2160.952561,-1.821861325,17.49733019,353.1124999,119.9205207,30.50867072
135.017,39.08388784,-84.68141305,2192.258856,-4.254972245,17.96978265,353.6132543,119.3858057,30.78968552
136,39.08446952,-84.68148559,2223.444881,-4.99883637,18.24252431,354.1725028,118.8428182,31.20048183
137,39.08505786,-84.6815664,2255.4724,-4.341745379,18.32294746,353.5266213,118.2778446,31.40657805
138,39.08564324,-84.68165371,2287.571884,-4.097915237,18.26423782,352.1075298,117.7894223,31.34321024
139,39.08622593,-84.68174891,2319.467754,-5.083927969,18.12511037,350.9179249,117.354965,30.99684117
140,39.0868061,-84.68185426,2350.849347,-6.606929097,17.96487639,350.1975477,117.0188933,30.34120725
141,39.087384,-84.68197153,2381.485634,-7.750753499,17.80279951,349.440173,116.7726701,29.52946088
142,39.0879597,-84.68210188,2411.252993,-8.475757038,17.54852186,348.2356409,116.5999811,28.60624362
143,39.08853329,-84.68224666,2440.029293,-9.266979186,17.18776845,346.6556562,116.5340076,27.54564567
144,39.08910479,-84.68240777,2467.67033,-9.846951438,16.93341905,344.9338938,116.5739919,26.38705878
145,39.08967358,-84.68258642,2494.484236,-7.995561496,17.39033657,343.12672,116.4835225,26.12207506
146,39.09023795,-84.68278058,2521.725631,-4.229678171,18.26807827,341.8317745,116.0507293,27.21363048
147,39.09079669,-84.68298448,2550.480573,-0.01311875467,20.57458767,341.6818374,115.2358337,29.11603218
148,39.09135114,-84.68319152,2578.141106,2.691880206,38.11073842,342.7205131,114.8496237,23.33107273
149,39.09189874,-84.68339687,2600.892608,4.08159141,54.14986345,344.5530289,110.3241779,21.94603832
150,39.09241641,-84.6835895,2621.89953,5.111833215,62.08421838,346.7466161,102.5140184,18.15276119
151,39.09289862,-84.68376619,2636.967172,5.550246141,65.08860434,348.4836722,94.60128201,10.37970536
152,39.09334849,-84.68392745,2642.999399,4.535753188,65.54779815,348.868982,87.92142199,0.3510497616
153,39.09377146,-84.6840753,2638.335751,1.651055092,64.58233296,347.5670731,82.81533979,-10.84228793
154,39.09417251,-84.68421219,2622.156546,-2.966174955,62.55883414,344.6065134,79.31363629,-22.56253784
155,39.09455587,-84.68434088,2594.162125,-8.801913011,59.45713576,340.1984414,77.34998475,-34.38691974
156,39.09492513,-84.68446461,2554.410336,-15.12865168,55.0972549,334.6763347,76.82319843,-46.01810714
157,39.09528357,-84.68458753,2503.197935,-21.22214137,49.29581849,328.3764369,77.62438086,-57.27766401
158,39.09563431,-84.68471513,2440.952257,-31.85460338,41.97283315,321.6421891,79.61866609,-67.97058611
159,39.09598098,-84.68485232,2368.600207,-47.60633989,31.62303106,313.2617903,82.47500318,-77.23530593
160,39.09632601,-84.68500988,2287.624014,-59.77501067,14.4960807,301.8814528,86.47518395,-85.83669709
161,39.09666627,-84.68521734,2195.808897,-67.07684761,-10.06862144,287.3795575,93.87667341,-100.4523819
162,39.09698257,-84.68550282,2082.942866,-71.49462581,-37.550667,266.4434139,105.0978811,-128.4460946
163,39.09724124,-84.68584667,1935.896785,-65.790719,-61.04873056,229.4741454,117.7368012,-167.5017014
164,39.09741603,-84.68618212,1747.651789,-19.33893003,-74.96961978,171.2391124,130.781719,-209.4388725
165,39.0975166,-84.68644259,1517.725627,11.9563422,-74.50656418,144.174078,146.9245213,-249.6102034
166,39.09754461,-84.68661284,1252.14155,-4.642303691,-54.86640326,172.1718171,161.6888431,-279.1478385
167,39.09745522,-84.68672753,967.8510644,0.00264296645,-35.92241538,192.3171067,169.3250622,-285.1236037
168,39.09723274,-84.68686075,687.9081905,-4.798182558,-24.34454041,206.174508,171.57544,-272.0473422
169,39.09693097,-84.68704987,484.7917851,0.5111016831,13.35383088,208.3930746,60.17674293,13.95835751
170,39.09668074,-84.6872271,493.8788553,1.177620398,6.909753691,211.1144148,65.9697749,7.132024081
