Time,latitude,longitude,altitude,roll,pitch,heading,airspeed,vertical_speed
95.5167,39.08567973,-84.68194791,2111.135492,5.489811564,16.58487244,12.84516477,111.8384784,21.33067248
95.5333,39.08568888,-84.68194551,2111.501811,5.484291313,16.57739529,12.85588324,111.8427079,21.30713932
95.5333,39.08568888,-84.68194551,2111.501811,5.484291313,16.57739529,12.85588324,111.8427079,21.30713932
95.55,39.08569803,-84.68194312,2111.867739,5.478755742,16.56991763,12.86657311,111.8469714,21.28362375
95.5667,39.08570719,-84.68194072,2112.233274,5.473204427,16.56243951,12.87723487,111.8512689,21.26012587
95.5667,39.08570719,-84.68194072,2112.233274,5.473204427,16.56243951,12.87723487,111.8512689,21.26012587
95.5833,39.08571634,-84.68193832,2112.598419,5.467636954,16.55496097,12.88786896,111.8556004,21.23664575
95.5833,39.08571634,-84.68193832,2112.598419,5.467636954,16.55496097,12.88786896,111.8556004,21.23664575
95.6,39.0857255,-84.68193592,2112.963172,5.462052917,16.54748205,12.89847587,111.8599657,21.21318347
95.6167,39.08573465,-84.68193351,2113.327534,5.456451925,16.54000278,12.90905604,111.8643649,21.18973913
95.6167,39.08573465,-84.68193351,2113.327534,5.456451925,16.54000278,12.90905604,111.8643649,21.18973913
95.6333,39.08574381,-84.6819311,2113.691506,5.450833596,16.53252322,12.91960995,111.8687979,21.16631282
95.6333,39.08574381,-84.6819311,2113.691506,5.450833596,16.53252322,12.91960995,111.8687979,21.16631282
95.65,39.08575296,-84.68192869,2114.055088,5.445197559,16.5250434,12.93013806,111.8732646,21.14290462
95.6667,39.08576212,-84.68192627,2114.41828,5.439543455,16.51756336,12.94064084,111.8777651,21.11951463
95.6667,39.08576212,-84.68192627,2114.41828,5.439543455,16.51756336,12.94064084,111.8777651,21.11951463
95.6833,39.08577127,-84.68192386,2114.781082,5.433870936,16.51008314,12.95111874,111.8822992,21.09614294
95.6833,39.08577127,-84.68192386,2114.781082,5.433870936,16.51008314,12.95111874,111.8822992,21.09614294
95.7,39.08578043,-84.68192144,2115.143495,5.428179664,16.5026028,12.96157223,111.886867,21.07278965
95.7167,39.08578958,-84.68191901,2115.505519,5.422469314,16.49512235,12.97200176,111.8914683,21.04945486
95.7167,39.08578958,-84.68191901,2115.505519,5.422469314,16.49512235,12.97200176,111.8914683,21.04945486
95.7333,39.08579874,-84.68191659,2115.867155,5.416739572,16.48764186,12.98240781,111.8961032,21.02613865
95.7333,39.08579874,-84.68191659,2115.867155,5.416739572,16.48764186,12.98240781,111.8961032,21.02613865
95.75,39.08580789,-84.68191416,2116.228402,5.410990136,16.48016135,12.99279083,111.9007716,21.00284115
95.7667,39.08581705,-84.68191173,2116.589261,5.405220715,16.47268087,13.00315128,111.9054735,20.97956243
95.7667,39.08581705,-84.68191173,2116.589261,5.405220715,16.47268087,13.00315128,111.9054735,20.97956243
95.7833,39.0858262,-84.6819093,2116.949732,5.399431029,16.46520046,13.01348961,111.9102088,20.95630262
95.7833,39.0858262,-84.6819093,2116.949732,5.399431029,16.46520046,13.01348961,111.9102088,20.95630262
95.8,39.08583536,-84.68190686,2117.309817,5.393620812,16.45772016,13.02380628,111.9149774,20.93306181
95.8167,39.08584451,-84.68190442,2117.669514,5.387789806,16.45024001,13.03410173,111.9197794,20.90984011
95.8167,39.08584451,-84.68190442,2117.669514,5.387789806,16.45024001,13.03410173,111.9197794,20.90984011
95.8417,39.08585367,-84.68190198,2118.028824,5.381937769,16.44276006,13.04437643,111.9246147,20.88663763
